"","session","mirrorFirst","ID","boxes","imistake","pred","prob","type","taskName","CR1","CR2","CR3","sex","major","math","economics","cuM","cuL","precisionL","precisionM","similarity","attnBoxL","attnBoxM","attnPayL","attnPayM","repeated","mirror","lottery","r_mirror","r_lottery","time_mirror","time_lottery","time_r_mirror","time_r_lottery","noiseL","noiseM","noise","elicitation","multiplier","treatment"
"5391",4,TRUE,"5ec75df0d799ae1c11a8115c",100,FALSE,-6.5,25,"L","L25","4","20","7000","Female","English/Writing/Literature","Two or more university-level courses","Two or more university-level courses",74,17,72,97,"I followed mostly different strategies.",94,96,91,97,0,-6.5,-25.5,0,0,21,447.800000000033,NA,NA,1.5,0,0.75,"MPL",-1,"main"
"5392",4,TRUE,"5ec75df0d799ae1c11a8115c",100,FALSE,-12.5,50,"L","L50","4","20","7000","Female","English/Writing/Literature","Two or more university-level courses","Two or more university-level courses",74,17,72,97,"I followed mostly different strategies.",94,96,91,97,0,-12.5,-15.5,0,0,22.5,15.8,NA,NA,1.5,0,0.75,"MPL",-1,"main"
"5393",4,TRUE,"5ec75df0d799ae1c11a8115c",100,FALSE,-18.5,75,"L","L75","4","20","7000","Female","English/Writing/Literature","Two or more university-level courses","Two or more university-level courses",74,17,72,97,"I followed mostly different strategies.",94,96,91,97,0,-18.5,-18.5,0,0,33.5000000000002,27.8000000000001,NA,NA,1.5,0,0.75,"MPL",1,"main"
"5394",4,TRUE,"5ec75df0d799ae1c11a8115c",100,FALSE,-22.5,90,"L","L90","4","20","7000","Female","English/Writing/Literature","Two or more university-level courses","Two or more university-level courses",74,17,72,97,"I followed mostly different strategies.",94,96,91,97,0,-22.5,-22.5,0,0,57.7000000000005,29.6000000000002,NA,NA,1.5,0,0.75,"MPL",1,"main"
"5395",4,TRUE,"5ecc6fb87c7c7646490f3cf8",100,FALSE,0,50,"A","A10","4","10","7000","Male","Business/Economics","Two or more university-level courses","Single university-level course",99,58,88,100,"I followed mostly similar strategies.",100,100,100,100,1,11,9,11,9,NA,NA,NA,NA,0,0,0,"MPL",-1,"main"
"5396",4,TRUE,"5ecc6fb87c7c7646490f3cf8",100,FALSE,0,50,"A","A15","4","10","7000","Male","Business/Economics","Two or more university-level courses","Single university-level course",99,58,88,100,"I followed mostly similar strategies.",100,100,100,100,0,15,15,0,0,20.4,24.0000000000001,NA,NA,0,0,0,"MPL",-1,"main"
"5397",4,TRUE,"5ecc6fb87c7c7646490f3cf8",100,FALSE,2.5,10,"G","G10","4","10","7000","Male","Business/Economics","Two or more university-level courses","Single university-level course",99,58,88,100,"I followed mostly similar strategies.",100,100,100,100,1,2.5,2.5,2.5,2.5,NA,NA,NA,NA,0,0,0,"MPL",1,"main"
"5398",4,TRUE,"5ecc6fb87c7c7646490f3cf8",100,FALSE,6.5,25,"G","G25","4","10","7000","Male","Business/Economics","Two or more university-level courses","Single university-level course",99,58,88,100,"I followed mostly similar strategies.",100,100,100,100,0,5.5,4.5,0,0,25.3000000000001,16.8,NA,NA,0,0,0,"MPL",1,"main"
"5399",4,TRUE,"5ecc6fb87c7c7646490f3cf8",100,FALSE,12.5,50,"G","G50","4","10","7000","Male","Business/Economics","Two or more university-level courses","Single university-level course",99,58,88,100,"I followed mostly similar strategies.",100,100,100,100,0,12.5,9.5,0,0,9.29999999999998,21.9,NA,NA,0,0,0,"MPL",-1,"main"
"5400",4,TRUE,"5ecc6fb87c7c7646490f3cf8",100,FALSE,18.5,75,"G","G75","4","10","7000","Male","Business/Economics","Two or more university-level courses","Single university-level course",99,58,88,100,"I followed mostly similar strategies.",100,100,100,100,0,18.5,16.5,0,0,33.3000000000002,20,NA,NA,0,0,0,"MPL",-1,"main"
"5401",4,TRUE,"5ecc6fb87c7c7646490f3cf8",100,FALSE,22.5,90,"G","G90","4","10","7000","Male","Business/Economics","Two or more university-level courses","Single university-level course",99,58,88,100,"I followed mostly similar strategies.",100,100,100,100,0,22.5,21.5,0,0,19.3,33.5000000000002,NA,NA,0,0,0,"MPL",-1,"main"
"5402",4,TRUE,"5ecc6fb87c7c7646490f3cf8",100,FALSE,-2.5,10,"L","L10","4","10","7000","Male","Business/Economics","Two or more university-level courses","Single university-level course",99,58,88,100,"I followed mostly similar strategies.",100,100,100,100,0,-2.5,-7.5,0,0,23.4000000000001,31.8000000000002,NA,NA,0,0,0,"MPL",-1,"main"
"5403",4,TRUE,"5ecc6fb87c7c7646490f3cf8",100,FALSE,-6.5,25,"L","L25","4","10","7000","Male","Business/Economics","Two or more university-level courses","Single university-level course",99,58,88,100,"I followed mostly similar strategies.",100,100,100,100,0,-6.5,-11.5,0,0,35.3000000000002,26.0000000000001,NA,NA,0,0,0,"MPL",-1,"main"
"5404",4,TRUE,"5ecc6fb87c7c7646490f3cf8",100,FALSE,-12.5,50,"L","L50","4","10","7000","Male","Business/Economics","Two or more university-level courses","Single university-level course",99,58,88,100,"I followed mostly similar strategies.",100,100,100,100,0,-12.5,-18.5,0,0,9.99999999999998,27.2000000000001,NA,NA,0,0,0,"MPL",-1,"main"
"5405",4,TRUE,"5ecc6fb87c7c7646490f3cf8",100,FALSE,-18.5,75,"L","L75","4","10","7000","Male","Business/Economics","Two or more university-level courses","Single university-level course",99,58,88,100,"I followed mostly similar strategies.",100,100,100,100,0,-18.5,-20.5,0,0,15.6,10.7,NA,NA,0,0,0,"MPL",1,"main"
"5406",4,TRUE,"5ecc6fb87c7c7646490f3cf8",100,FALSE,-22.5,90,"L","L90","4","10","7000","Male","Business/Economics","Two or more university-level courses","Single university-level course",99,58,88,100,"I followed mostly similar strategies.",100,100,100,100,0,-22.5,-22.5,0,0,47.0000000000004,43.2000000000003,NA,NA,0,0,0,"MPL",1,"main"
"5407",4,FALSE,"5ed2bb7a67d51b24b2ac4037",100,FALSE,0,50,"A","A10","4 days","30","7750","Male","Other","High school","No course",15,9,20,25,"I followed mostly different strategies.",35,60,60,50,0,11,7,0,0,17,28.7000000000001,NA,NA,0,9,4.5,"MPL",-1,"main"
"5408",4,FALSE,"5ed2bb7a67d51b24b2ac4037",100,FALSE,0,50,"A","A15","4 days","30","7750","Male","Other","High school","No course",15,9,20,25,"I followed mostly different strategies.",35,60,60,50,0,15,9,0,0,28.9000000000001,38.4000000000003,NA,NA,0,9,4.5,"MPL",-1,"main"
"5409",4,FALSE,"5ed2bb7a67d51b24b2ac4037",100,FALSE,2.5,10,"G","G10","4 days","30","7750","Male","Other","High school","No course",15,9,20,25,"I followed mostly different strategies.",35,60,60,50,1,2.5,14.5,2.5,14.5,NA,NA,NA,NA,0,9,4.5,"MPL",1,"main"
"5410",4,FALSE,"5ed2bb7a67d51b24b2ac4037",100,FALSE,6.5,25,"G","G25","4 days","30","7750","Male","Other","High school","No course",15,9,20,25,"I followed mostly different strategies.",35,60,60,50,0,7.5,9.5,0,0,12.8,16.9,NA,NA,0,9,4.5,"MPL",1,"main"
"5411",4,FALSE,"5ed2bb7a67d51b24b2ac4037",100,FALSE,12.5,50,"G","G50","4 days","30","7750","Male","Other","High school","No course",15,9,20,25,"I followed mostly different strategies.",35,60,60,50,0,13.5,14.5,0,0,18,6.89999999999999,NA,NA,0,9,4.5,"MPL",-1,"main"
"5412",4,FALSE,"5ed2bb7a67d51b24b2ac4037",100,FALSE,18.5,75,"G","G75","4 days","30","7750","Male","Other","High school","No course",15,9,20,25,"I followed mostly different strategies.",35,60,60,50,0,2.5,14.5,0,0,5.8,7.99999999999999,NA,NA,0,9,4.5,"MPL",-1,"main"
"5413",4,FALSE,"5ed2bb7a67d51b24b2ac4037",100,FALSE,22.5,90,"G","G90","4 days","30","7750","Male","Other","High school","No course",15,9,20,25,"I followed mostly different strategies.",35,60,60,50,0,2.5,25.5,0,0,10.9,19.6,NA,NA,0,9,4.5,"MPL",-1,"main"
"5414",4,FALSE,"5ed2bb7a67d51b24b2ac4037",100,FALSE,-2.5,10,"L","L10","4 days","30","7750","Male","Other","High school","No course",15,9,20,25,"I followed mostly different strategies.",35,60,60,50,0,-2.5,-10.5,0,0,25.6000000000001,71.6000000000002,NA,NA,0,9,4.5,"MPL",-1,"main"
"5415",4,FALSE,"5ed2bb7a67d51b24b2ac4037",100,FALSE,-6.5,25,"L","L25","4 days","30","7750","Male","Other","High school","No course",15,9,20,25,"I followed mostly different strategies.",35,60,60,50,0,-2.5,-10.5,0,0,18.7,6.09999999999999,NA,NA,0,9,4.5,"MPL",-1,"main"
"5416",4,FALSE,"5ed2bb7a67d51b24b2ac4037",100,FALSE,-12.5,50,"L","L50","4 days","30","7750","Male","Other","High school","No course",15,9,20,25,"I followed mostly different strategies.",35,60,60,50,0,-2.5,-10.5,0,0,6.89999999999999,12.7,NA,NA,0,9,4.5,"MPL",-1,"main"
"5417",4,FALSE,"5ed2bb7a67d51b24b2ac4037",100,FALSE,-18.5,75,"L","L75","4 days","30","7750","Male","Other","High school","No course",15,9,20,25,"I followed mostly different strategies.",35,60,60,50,0,-7.5,-10.5,0,0,64.6000000000006,8.19999999999999,NA,NA,0,9,4.5,"MPL",1,"main"
"5418",4,FALSE,"5ed2bb7a67d51b24b2ac4037",100,FALSE,-22.5,90,"L","L90","4 days","30","7750","Male","Other","High school","No course",15,9,20,25,"I followed mostly different strategies.",35,60,60,50,1,-20.5,-10.5,-2.5,-10.5,NA,NA,NA,NA,0,9,4.5,"MPL",1,"main"
"5419",4,FALSE,"5f032457e2b9844beff1a2ec",100,FALSE,0,50,"A","A10","3 days","10","$7000","Male","Government","Single university-level course","Single university-level course",64,70,5,10,"I followed identical strategies.",89,90,100,100,1,51,3,51,7,NA,NA,NA,NA,2,0,1,"MPL",-1,"main"
"5420",4,FALSE,"5f032457e2b9844beff1a2ec",100,FALSE,0,50,"A","A15","3 days","10","$7000","Male","Government","Single university-level course","Single university-level course",64,70,5,10,"I followed identical strategies.",89,90,100,100,0,51,3,0,0,11.3,19.2,NA,NA,2,0,1,"MPL",-1,"main"
"5421",4,FALSE,"5f032457e2b9844beff1a2ec",100,FALSE,2.5,10,"G","G10","3 days","10","$7000","Male","Government","Single university-level course","Single university-level course",64,70,5,10,"I followed identical strategies.",89,90,100,100,0,19.5,2.5,0,0,7.29999999999999,12.4,NA,NA,2,0,1,"MPL",1,"main"
"5422",4,FALSE,"5f032457e2b9844beff1a2ec",100,FALSE,6.5,25,"G","G25","3 days","10","$7000","Male","Government","Single university-level course","Single university-level course",64,70,5,10,"I followed identical strategies.",89,90,100,100,0,4.5,2.5,0,0,17.7,48.7000000000004,NA,NA,2,0,1,"MPL",1,"main"
"5423",4,FALSE,"5f032457e2b9844beff1a2ec",100,FALSE,12.5,50,"G","G50","3 days","10","$7000","Male","Government","Single university-level course","Single university-level course",64,70,5,10,"I followed identical strategies.",89,90,100,100,0,14.5,4.5,0,0,10.2,14.3,NA,NA,2,0,1,"MPL",-1,"main"
"5424",4,FALSE,"5f032457e2b9844beff1a2ec",100,FALSE,18.5,75,"G","G75","3 days","10","$7000","Male","Government","Single university-level course","Single university-level course",64,70,5,10,"I followed identical strategies.",89,90,100,100,0,14.5,9.5,0,0,14.9,14,NA,NA,2,0,1,"MPL",-1,"main"
"5425",4,FALSE,"5f032457e2b9844beff1a2ec",100,FALSE,22.5,90,"G","G90","3 days","10","$7000","Male","Government","Single university-level course","Single university-level course",64,70,5,10,"I followed identical strategies.",89,90,100,100,0,24.5,19.5,0,0,13.8,10.2,NA,NA,2,0,1,"MPL",-1,"main"
"5426",4,FALSE,"5f032457e2b9844beff1a2ec",100,FALSE,-2.5,10,"L","L10","3 days","10","$7000","Male","Government","Single university-level course","Single university-level course",64,70,5,10,"I followed identical strategies.",89,90,100,100,0,-1.5,-1.5,0,0,7.29999999999999,12.1,NA,NA,2,0,1,"MPL",-1,"main"
"5427",4,FALSE,"5f032457e2b9844beff1a2ec",100,FALSE,-6.5,25,"L","L25","3 days","10","$7000","Male","Government","Single university-level course","Single university-level course",64,70,5,10,"I followed identical strategies.",89,90,100,100,0,-1.5,-2.5,0,0,4.3,15.5,NA,NA,2,0,1,"MPL",-1,"main"
"5428",4,FALSE,"5f032457e2b9844beff1a2ec",100,FALSE,-12.5,50,"L","L50","3 days","10","$7000","Male","Government","Single university-level course","Single university-level course",64,70,5,10,"I followed identical strategies.",89,90,100,100,0,-1.5,-1.5,0,0,17.1,13.6,NA,NA,2,0,1,"MPL",-1,"main"
"5429",4,FALSE,"5f032457e2b9844beff1a2ec",100,FALSE,-18.5,75,"L","L75","3 days","10","$7000","Male","Government","Single university-level course","Single university-level course",64,70,5,10,"I followed identical strategies.",89,90,100,100,0,-1.5,-1.5,0,0,7.29999999999999,7.29999999999999,NA,NA,2,0,1,"MPL",1,"main"
"5430",4,FALSE,"5f032457e2b9844beff1a2ec",100,FALSE,-22.5,90,"L","L90","3 days","10","$7000","Male","Government","Single university-level course","Single university-level course",64,70,5,10,"I followed identical strategies.",89,90,100,100,1,-1.5,-1.5,-1.5,-1.5,NA,NA,NA,NA,2,0,1,"MPL",1,"main"
"5431",4,TRUE,"5f0550bf5819b18476ee8343",100,FALSE,0,50,"A","A10","4 days (total guess)","20","7000","Female","English/Writing/Literature","Two or more university-level courses","Single university-level course",45,0,65,29,"I followed mostly similar strategies.",84,84,28,27,0,11,1,0,0,45.8000000000004,33.2000000000002,NA,NA,7.5,11,9.25,"MPL",-1,"main"
"5432",4,TRUE,"5f0550bf5819b18476ee8343",100,FALSE,0,50,"A","A15","4 days (total guess)","20","7000","Female","English/Writing/Literature","Two or more university-level courses","Single university-level course",45,0,65,29,"I followed mostly similar strategies.",84,84,28,27,0,15,51,0,0,26.0000000000001,38.4000000000003,NA,NA,7.5,11,9.25,"MPL",-1,"main"
"5433",4,TRUE,"5f0550bf5819b18476ee8343",100,FALSE,2.5,10,"G","G10","4 days (total guess)","20","7000","Female","English/Writing/Literature","Two or more university-level courses","Single university-level course",45,0,65,29,"I followed mostly similar strategies.",84,84,28,27,0,0.5,5.5,0,0,80.8999999999997,14.5,NA,NA,7.5,11,9.25,"MPL",1,"main"
"5434",4,TRUE,"5f0550bf5819b18476ee8343",100,FALSE,6.5,25,"G","G25","4 days (total guess)","20","7000","Female","English/Writing/Literature","Two or more university-level courses","Single university-level course",45,0,65,29,"I followed mostly similar strategies.",84,84,28,27,0,5.5,8.5,0,0,42.6000000000003,24.0000000000001,NA,NA,7.5,11,9.25,"MPL",1,"main"
"5435",4,TRUE,"5f0550bf5819b18476ee8343",100,FALSE,12.5,50,"G","G50","4 days (total guess)","20","7000","Female","English/Writing/Literature","Two or more university-level courses","Single university-level course",45,0,65,29,"I followed mostly similar strategies.",84,84,28,27,0,12.5,9.5,0,0,16.9,23.6000000000001,NA,NA,7.5,11,9.25,"MPL",-1,"main"
"5436",4,TRUE,"5f0550bf5819b18476ee8343",100,FALSE,18.5,75,"G","G75","4 days (total guess)","20","7000","Female","English/Writing/Literature","Two or more university-level courses","Single university-level course",45,0,65,29,"I followed mostly similar strategies.",84,84,28,27,0,5.5,6.5,0,0,33.3000000000002,13.7,NA,NA,7.5,11,9.25,"MPL",-1,"main"
"5437",4,TRUE,"5f0550bf5819b18476ee8343",100,FALSE,22.5,90,"G","G90","4 days (total guess)","20","7000","Female","English/Writing/Literature","Two or more university-level courses","Single university-level course",45,0,65,29,"I followed mostly similar strategies.",84,84,28,27,1,3.5,25.5,3.5,10.5,NA,NA,NA,NA,7.5,11,9.25,"MPL",-1,"main"
"5438",4,TRUE,"5f0550bf5819b18476ee8343",100,FALSE,-2.5,10,"L","L10","4 days (total guess)","20","7000","Female","English/Writing/Literature","Two or more university-level courses","Single university-level course",45,0,65,29,"I followed mostly similar strategies.",84,84,28,27,1,-25.5,-8.5,-3.5,-8.5,NA,NA,NA,NA,7.5,11,9.25,"MPL",-1,"main"
"5439",4,TRUE,"5f0550bf5819b18476ee8343",100,FALSE,-6.5,25,"L","L25","4 days (total guess)","20","7000","Female","English/Writing/Literature","Two or more university-level courses","Single university-level course",45,0,65,29,"I followed mostly similar strategies.",84,84,28,27,0,-8.5,-0.5,0,0,15.7,26.2000000000001,NA,NA,7.5,11,9.25,"MPL",-1,"main"
"5440",4,TRUE,"5f0550bf5819b18476ee8343",100,FALSE,-12.5,50,"L","L50","4 days (total guess)","20","7000","Female","English/Writing/Literature","Two or more university-level courses","Single university-level course",45,0,65,29,"I followed mostly similar strategies.",84,84,28,27,0,-12.5,-12.5,0,0,33.5000000000002,10.2,NA,NA,7.5,11,9.25,"MPL",-1,"main"
"5441",4,TRUE,"5f0550bf5819b18476ee8343",100,FALSE,-18.5,75,"L","L75","4 days (total guess)","20","7000","Female","English/Writing/Literature","Two or more university-level courses","Single university-level course",45,0,65,29,"I followed mostly similar strategies.",84,84,28,27,0,-24.5,-15.5,0,0,209.099999999992,43.7000000000004,NA,NA,7.5,11,9.25,"MPL",1,"main"
"5442",4,TRUE,"5f0550bf5819b18476ee8343",100,FALSE,-22.5,90,"L","L90","4 days (total guess)","20","7000","Female","English/Writing/Literature","Two or more university-level courses","Single university-level course",45,0,65,29,"I followed mostly similar strategies.",84,84,28,27,0,-3.5,-21.5,0,0,109.699999999998,16.8,NA,NA,7.5,11,9.25,"MPL",1,"main"
"5443",4,TRUE,"5f2a856a87f6262b2f345c92",100,FALSE,0,50,"A","A10","4","10","Around 25 percent less than he had before.","Male","English/Writing/Literature","Single university-level course","Single university-level course",81,40,50,85,"I followed mostly similar strategies.",100,100,100,100,0,11,19,0,0,28.9000000000001,7.79999999999999,NA,NA,11.5,0,5.75,"MPL",-1,"main"
"5444",4,TRUE,"5f2a856a87f6262b2f345c92",100,FALSE,0,50,"A","A15","4","10","Around 25 percent less than he had before.","Male","English/Writing/Literature","Single university-level course","Single university-level course",81,40,50,85,"I followed mostly similar strategies.",100,100,100,100,0,15,19,0,0,15.1,31.0000000000002,NA,NA,11.5,0,5.75,"MPL",-1,"main"
"5445",4,TRUE,"5f2a856a87f6262b2f345c92",100,FALSE,2.5,10,"G","G10","4","10","Around 25 percent less than he had before.","Male","English/Writing/Literature","Single university-level course","Single university-level course",81,40,50,85,"I followed mostly similar strategies.",100,100,100,100,0,2.5,9.5,0,0,79.9999999999997,46.4000000000004,NA,NA,11.5,0,5.75,"MPL",1,"main"
"5446",4,TRUE,"5f2a856a87f6262b2f345c92",100,FALSE,6.5,25,"G","G25","4","10","Around 25 percent less than he had before.","Male","English/Writing/Literature","Single university-level course","Single university-level course",81,40,50,85,"I followed mostly similar strategies.",100,100,100,100,0,6.5,5.5,0,0,70.3000000000003,187.499999999994,NA,NA,11.5,0,5.75,"MPL",1,"main"
"5447",4,TRUE,"5f2a856a87f6262b2f345c92",100,FALSE,12.5,50,"G","G50","4","10","Around 25 percent less than he had before.","Male","English/Writing/Literature","Single university-level course","Single university-level course",81,40,50,85,"I followed mostly similar strategies.",100,100,100,100,0,12.5,9.5,0,0,32.4000000000002,18.4,NA,NA,11.5,0,5.75,"MPL",-1,"main"
"5448",4,TRUE,"5f2a856a87f6262b2f345c92",100,FALSE,18.5,75,"G","G75","4","10","Around 25 percent less than he had before.","Male","English/Writing/Literature","Single university-level course","Single university-level course",81,40,50,85,"I followed mostly similar strategies.",100,100,100,100,0,17.5,14.5,0,0,41.0000000000003,10.4,NA,NA,11.5,0,5.75,"MPL",-1,"main"
"5449",4,TRUE,"5f2a856a87f6262b2f345c92",100,FALSE,22.5,90,"G","G90","4","10","Around 25 percent less than he had before.","Male","English/Writing/Literature","Single university-level course","Single university-level course",81,40,50,85,"I followed mostly similar strategies.",100,100,100,100,0,17.5,14.5,0,0,70.0000000000003,151.999999999996,NA,NA,11.5,0,5.75,"MPL",-1,"main"
"5450",4,TRUE,"5f2a856a87f6262b2f345c92",100,FALSE,-2.5,10,"L","L10","4","10","Around 25 percent less than he had before.","Male","English/Writing/Literature","Single university-level course","Single university-level course",81,40,50,85,"I followed mostly similar strategies.",100,100,100,100,1,-2.5,-5.5,-2.5,-5.5,NA,NA,NA,NA,11.5,0,5.75,"MPL",-1,"main"
"5451",4,TRUE,"5f2a856a87f6262b2f345c92",100,FALSE,-6.5,25,"L","L25","4","10","Around 25 percent less than he had before.","Male","English/Writing/Literature","Single university-level course","Single university-level course",81,40,50,85,"I followed mostly similar strategies.",100,100,100,100,0,-8.5,-15.5,0,0,26.4000000000001,35.3000000000002,NA,NA,11.5,0,5.75,"MPL",-1,"main"
"5452",4,TRUE,"5f2a856a87f6262b2f345c92",100,FALSE,-12.5,50,"L","L50","4","10","Around 25 percent less than he had before.","Male","English/Writing/Literature","Single university-level course","Single university-level course",81,40,50,85,"I followed mostly similar strategies.",100,100,100,100,0,-12.5,-15.5,0,0,91.5999999999991,10.5,NA,NA,11.5,0,5.75,"MPL",-1,"main"
"5453",4,TRUE,"5f2a856a87f6262b2f345c92",100,FALSE,-18.5,75,"L","L75","4","10","Around 25 percent less than he had before.","Male","English/Writing/Literature","Single university-level course","Single university-level course",81,40,50,85,"I followed mostly similar strategies.",100,100,100,100,0,-18.5,-20.5,0,0,39.3000000000003,90.2999999999991,NA,NA,11.5,0,5.75,"MPL",1,"main"
"5454",4,TRUE,"5f2a856a87f6262b2f345c92",100,FALSE,-22.5,90,"L","L90","4","10","Around 25 percent less than he had before.","Male","English/Writing/Literature","Single university-level course","Single university-level course",81,40,50,85,"I followed mostly similar strategies.",100,100,100,100,1,-22.5,-23.5,-22.5,-0.5,NA,NA,NA,NA,11.5,0,5.75,"MPL",1,"main"
"5455",4,TRUE,"5f36cb5c5a67570e141f4ef3",100,FALSE,0,50,"A","A10","4","10","10000","Male","Science/Engineering","Two or more university-level courses","Two or more university-level courses",50,48,48,73,"I followed mostly similar strategies.",100,100,100,100,0,11,5,0,0,24.6000000000001,18.4,NA,NA,23,0,11.5,"MPL",-1,"main"
"5456",4,TRUE,"5f36cb5c5a67570e141f4ef3",100,FALSE,0,50,"A","A15","4","10","10000","Male","Science/Engineering","Two or more university-level courses","Two or more university-level courses",50,48,48,73,"I followed mostly similar strategies.",100,100,100,100,0,15,17,0,0,17.4,16.4,NA,NA,23,0,11.5,"MPL",-1,"main"
"5457",4,TRUE,"5f36cb5c5a67570e141f4ef3",100,FALSE,2.5,10,"G","G10","4","10","10000","Male","Science/Engineering","Two or more university-level courses","Two or more university-level courses",50,48,48,73,"I followed mostly similar strategies.",100,100,100,100,1,25.5,2.5,25.5,25.5,NA,NA,NA,NA,23,0,11.5,"MPL",1,"main"
"5458",4,TRUE,"5f36cb5c5a67570e141f4ef3",100,FALSE,6.5,25,"G","G25","4","10","10000","Male","Science/Engineering","Two or more university-level courses","Two or more university-level courses",50,48,48,73,"I followed mostly similar strategies.",100,100,100,100,0,25.5,6.5,0,0,20.3,29.8000000000002,NA,NA,23,0,11.5,"MPL",1,"main"
"5459",4,TRUE,"5f36cb5c5a67570e141f4ef3",100,FALSE,12.5,50,"G","G50","4","10","10000","Male","Science/Engineering","Two or more university-level courses","Two or more university-level courses",50,48,48,73,"I followed mostly similar strategies.",100,100,100,100,0,25.5,25.5,0,0,9.19999999999998,12.4,NA,NA,23,0,11.5,"MPL",-1,"main"
"5460",4,TRUE,"5f36cb5c5a67570e141f4ef3",100,FALSE,18.5,75,"G","G75","4","10","10000","Male","Science/Engineering","Two or more university-level courses","Two or more university-level courses",50,48,48,73,"I followed mostly similar strategies.",100,100,100,100,0,25.5,25.5,0,0,21.3,9.69999999999998,NA,NA,23,0,11.5,"MPL",-1,"main"
"5461",4,TRUE,"5f36cb5c5a67570e141f4ef3",100,FALSE,22.5,90,"G","G90","4","10","10000","Male","Science/Engineering","Two or more university-level courses","Two or more university-level courses",50,48,48,73,"I followed mostly similar strategies.",100,100,100,100,0,25.5,25.5,0,0,8.39999999999999,12.1,NA,NA,23,0,11.5,"MPL",-1,"main"
"5462",4,TRUE,"5f36cb5c5a67570e141f4ef3",100,FALSE,-2.5,10,"L","L10","4","10","10000","Male","Science/Engineering","Two or more university-level courses","Two or more university-level courses",50,48,48,73,"I followed mostly similar strategies.",100,100,100,100,1,-25.5,-25.5,-25.5,-2.5,NA,NA,NA,NA,23,0,11.5,"MPL",-1,"main"
"5463",4,TRUE,"5f36cb5c5a67570e141f4ef3",100,FALSE,-6.5,25,"L","L25","4","10","10000","Male","Science/Engineering","Two or more university-level courses","Two or more university-level courses",50,48,48,73,"I followed mostly similar strategies.",100,100,100,100,0,-25.5,-7.5,0,0,15.4,38.6000000000003,NA,NA,23,0,11.5,"MPL",-1,"main"
"5464",4,TRUE,"5f36cb5c5a67570e141f4ef3",100,FALSE,-12.5,50,"L","L50","4","10","10000","Male","Science/Engineering","Two or more university-level courses","Two or more university-level courses",50,48,48,73,"I followed mostly similar strategies.",100,100,100,100,0,-25.5,-25.5,0,0,29.8000000000002,12.8,NA,NA,23,0,11.5,"MPL",-1,"main"
"5465",4,TRUE,"5f36cb5c5a67570e141f4ef3",100,FALSE,-18.5,75,"L","L75","4","10","10000","Male","Science/Engineering","Two or more university-level courses","Two or more university-level courses",50,48,48,73,"I followed mostly similar strategies.",100,100,100,100,0,-25.5,-18.5,0,0,37.2000000000003,12.3,NA,NA,23,0,11.5,"MPL",1,"main"
"5466",4,TRUE,"5f36cb5c5a67570e141f4ef3",100,FALSE,-22.5,90,"L","L90","4","10","10000","Male","Science/Engineering","Two or more university-level courses","Two or more university-level courses",50,48,48,73,"I followed mostly similar strategies.",100,100,100,100,0,-19.5,-24.5,0,0,21.2,10.9,NA,NA,23,0,11.5,"MPL",1,"main"
"5467",4,FALSE,"5f3847dff97940117558fe41",100,FALSE,0,50,"A","A10","4 days","20","7000","Male","Business/Economics","Single university-level course","Two or more university-level courses",73,39,21,39,"I followed mostly similar strategies.",36,86,48,93,0,29,21,0,0,13.9,28.0000000000001,NA,NA,4,7,5.5,"MPL",-1,"main"
"5468",4,FALSE,"5f3847dff97940117558fe41",100,FALSE,0,50,"A","A15","4 days","20","7000","Male","Business/Economics","Single university-level course","Two or more university-level courses",73,39,21,39,"I followed mostly similar strategies.",36,86,48,93,0,17,27,0,0,24.2000000000001,30.3000000000002,NA,NA,4,7,5.5,"MPL",-1,"main"
"5469",4,FALSE,"5f3847dff97940117558fe41",100,FALSE,2.5,10,"G","G10","4 days","20","7000","Male","Business/Economics","Single university-level course","Two or more university-level courses",73,39,21,39,"I followed mostly similar strategies.",36,86,48,93,1,20.5,4.5,6.5,6.5,NA,NA,NA,NA,4,7,5.5,"MPL",1,"main"
"5470",4,FALSE,"5f3847dff97940117558fe41",100,FALSE,6.5,25,"G","G25","4 days","20","7000","Male","Business/Economics","Single university-level course","Two or more university-level courses",73,39,21,39,"I followed mostly similar strategies.",36,86,48,93,0,7.5,12.5,0,0,16.7,12.7,NA,NA,4,7,5.5,"MPL",1,"main"
"5471",4,FALSE,"5f3847dff97940117558fe41",100,FALSE,12.5,50,"G","G50","4 days","20","7000","Male","Business/Economics","Single university-level course","Two or more university-level courses",73,39,21,39,"I followed mostly similar strategies.",36,86,48,93,0,12.5,7.5,0,0,10.7,14.9,NA,NA,4,7,5.5,"MPL",-1,"main"
"5472",4,FALSE,"5f3847dff97940117558fe41",100,FALSE,18.5,75,"G","G75","4 days","20","7000","Male","Business/Economics","Single university-level course","Two or more university-level courses",73,39,21,39,"I followed mostly similar strategies.",36,86,48,93,0,16.5,14.5,0,0,9.09999999999998,49.5000000000004,NA,NA,4,7,5.5,"MPL",-1,"main"
"5473",4,FALSE,"5f3847dff97940117558fe41",100,FALSE,22.5,90,"G","G90","4 days","20","7000","Male","Business/Economics","Single university-level course","Two or more university-level courses",73,39,21,39,"I followed mostly similar strategies.",36,86,48,93,0,18.5,20.5,0,0,9.69999999999998,10.6,NA,NA,4,7,5.5,"MPL",-1,"main"
